machine_id;machine_type;line_id;shift;operator_id;product_type;hour;day_of_week;is_weekend;temperature;vibration_level;power_consumption;pressure;material_flow_rate;cycle_time;error_rate;machine_age_hours;last_maintenance_hours;oil_level;lubrication_status;units_produced;downtime;ambient_temperature;humidity;noise_level_db
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;74,34299027;1,71932111;20,32812031;4,74524941;19,5820155;123,0644204;0,764441126;6100,62;0,0501;73,18;Good;2;0;27,64;67,2;72,1
M002;Conveyor;L2;Shift_1_Pagi;OP003;Housing;10;0;0;71,21858894;1,946624637;20,6983581;5,617018885;19,41876701;116,9234306;0,847550366;8300,58;0,1503;33,03;Critical;1;0;25,62;63;73,4
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;72,80046148;1,726156724;18,04886368;4,432049134;19,62924258;129,2892508;0,710221524;12500,4;0,2171;75,83;Good;3;0;29;63,7;78,4
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;73,83160578;1,874770885;18,64199513;5,045790424;19,50314104;120,2156272;0,77806646;6100,63;0,0668;70,66;Good;2;0;27,8;69,3;68,8
M004;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;77,88546929;2,103216176;20,00447233;4,956588863;20,41886015;121,5096584;0,863755453;6100,65;0,0835;73,68;Good;0;0;25,97;67,2;92,3
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;76,05201908;2,104502522;21,12051106;5,330735452;17,43473735;116,7546183;0,889397863;6100,67;0,1002;73,11;Good;0;44;27,12;63,4;70,6
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;75,84713818;1,73065098;14,09679417;4,958396309;21,55575721;115,3441737;0,628700442;12500,42;0,2338;71,99;Good;2;0;25,72;59,4;72,9
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;77,82109568;1,853688388;15,36911739;4,296716449;20,9488742;122,38648;0,696603324;12500,43;0,2505;71,38;Good;0;0;29,26;71,6;88,8
M001;Welder;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;74,85831977;2,322299901;20,6188882;4,899552866;18,13569262;121,0875675;0,889700984;12500,45;0,2672;72,68;Good;0;0;29,43;58,3;96,8
M003;CNC;L3;Shift_1_Pagi;OP003;Gear;10;0;0;76,44386303;2,148920035;17,44622129;4,611135113;16,59638409;116,0532382;0,807110062;15200,48;0,1336;97,56;Good;0;0;28,04;68,1;82,9
M001;Welder;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;74,96483657;2,622519512;16,65655842;5,031831819;18,53439178;112,8078664;0,889278185;12500,47;0,2839;72,59;Good;0;44;29,33;57;95,1
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;76,07262223;2,354038452;15,49167803;5,573670815;19,63600031;113,6503846;0,830629975;12500,48;0,3006;73,76;Good;0;0;27,23;69,6;86,7
M001;CNC;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;73,53029255;2,343287921;16,8899666;4,304229902;23,87043785;125,9806686;0,832095041;12500,5;0,3173;74,86;Good;0;41;28,15;70,1;86,7
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;10;0;0;67,9641504;1,583639435;15,19526143;4,679910906;20,81488545;116,9337309;0,64820646;15200,5;0,1503;94,08;Good;0;32;28,84;55,4;90,3
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;74,87979773;2,229158105;22,18218855;4,778922818;17,28861553;118,3054573;0,910191067;12500,52;0,334;76,47;Good;0;45;26,99;67,2;91,5
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;79,55291297;1,984067959;17,9551279;4,847347562;18,96551674;127,2517013;0,763300012;6100,68;0,1169;76,38;Good;2;0;27,11;66,8;73,7
M001;CNC;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;78,06534812;1,834705459;17,88409892;5,296050266;19,92018135;114,3892472;0,739789302;12500,53;0,3507;72,15;Good;0;0;28,4;68,5;75
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;78,18492771;2,050404602;19,17615335;4,930582233;20,38052533;116,3650259;0,805953233;6100,7;0,1336;73,58;Good;0;40;27,97;66,8;78,1
M004;CNC;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;78,99916077;2,28356346;19,92469034;5,16632109;18,02787671;116,1561659;0,895267483;6100,72;0,1503;72,4;Good;0;44;25,87;60,2;83,1
M004;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;75,55877472;2,150249477;19,89177631;4,749690783;19,79751466;128,0903424;0,855176243;6100,73;0,167;72,3;Good;0;42;23,72;63,9;88,5
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;10;0;0;75,88678242;1,73645786;20,14724389;5,091969738;18,92354129;129,9669175;0,765046131;15200,52;0,167;92,11;Good;0;0;26,74;73,3;86,3
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;10;0;0;73,44391296;2,222737674;16,7383089;5,311119052;18,34436216;123,7578161;0,803768358;15200,53;0,1837;95,54;Good;0;0;23,85;59,5;94
M003;CNC;L3;Shift_1_Pagi;OP003;Gear;10;0;0;74,35068342;1,808723737;17,40426639;4,70708018;20,38939347;123,9169236;0,720773319;15200,55;0,2004;94,9;Good;0;36;25,51;66,6;80,2
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;77,14824879;2,065004936;19,53806331;5,312543248;21,16081576;117,098225;0,813018611;12500,55;0,3674;70,94;Good;3;0;25,69;70,8;75,1
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;78,914622;1,90899498;16,94522188;5,020949107;21,26156192;129,7366424;0,763700545;6100,75;0,1837;72,26;Good;0;0;26,15;60;91,6
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;10;0;0;74,88666321;1,934340124;17,98978674;5,418184096;20,86157953;121,3384813;0,793904302;15200,57;0,2171;97,33;Good;0;0;28,23;57,9;97,3
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;10;0;0;73,95646759;2,229872893;18,79752753;4,91943204;19,2539457;124,2655513;0,825925859;15200,58;0,2338;93,31;Good;0;41;28,56;58,7;101,1
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;75,3106526;1,687941884;;5,152497862;21,07182464;119,4723753;0,767239915;12500,57;0,3841;71,5;Good;2;0;27,76;67;73,2
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;10;0;0;77,11472232;2,583558522;14,44463808;4,983757507;20,46358166;118,6598371;0,828270043;15200,6;0,2505;94,81;Good;1;0;27,95;58,6;90,2
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;70,98157097;1,453674179;19,4294913;4,961515095;20,20091282;128,3152113;0,698773244;12500,58;0,4008;76,54;Good;3;0;27,98;64,3;74,7
M002;Welder;L2;Shift_1_Pagi;OP003;Housing;10;0;0;68,42662591;1,820699695;17,53255188;5,103572171;19,08246032;122,6986184;0,749261542;8300,6;0,167;29,57;Critical;0;0;23,25;71,9;95,9
M003;Conveyor;L3;Shift_1_Pagi;OP003;Gear;10;0;0;73,66559157;2,111063567;19,41491542;5,214722988;19,25468581;127,2568773;0,823823706;15200,62;0,2672;95,9;Good;0;41;27,02;64,7;76,4
M002;Drill;L2;Shift_1_Pagi;OP003;Housing;10;0;0;71,65709818;2,17529425;19,55386338;4,500174035;20,1108304;121,2766409;0,827165179;8300,62;0,1837;32,69;Critical;0;0;24,31;61,1;92,8
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;73,79684822;1,969857284;21,21583012;5,573453444;23,6598117;115,7581673;0,828988202;12500,6;0,4175;72,05;Good;0;0;27,76;65,6;90,4
M004;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;74,8799612;1,982782789;20,7069073;4,256134784;20,45186372;117,0832853;0,819940958;6100,77;0,2004;74,96;Good;0;0;23,86;64,7;82,6
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;10;0;0;73,96559028;2,123165026;20,69314333;4,726075156;19,08321725;120,5148262;0,840198341;15200,63;0,2839;94,07;Good;0;0;26,73;67,3;84,3
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;79,68477145;1,930679157;20,88734064;4,962292372;18,75141583;116,8674989;0,819948415;12500,62;0,4342;74,41;Good;0;0;27,82;73,1;89,2
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;76,30963649;2,417954377;18,58275797;5,164942388;19,26235008;114,462693;0,878971962;6100,78;0,2171;74,39;Good;0;43;25,32;67;93,6
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;87,73553193;8,291733112;25,40909961;5,630469011;23,26594017;126,0070852;1;6100,8;0;73,79;Good;0;50;28,44;75,2;107,5
M002;Welder;L2;Shift_1_Pagi;OP003;Housing;10;0;0;77,20009032;2,261847305;19,74563417;4,256683405;19,40111503;117,2756496;0,863565211;8300,63;0,2004;28,66;Critical;0;0;27,76;67,3;92,2
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;71,91900288;1,710152983;19,4641619;4,796922349;21,3603058;120,6909637;0,741040848;12500,63;0,4509;75,63;Good;3;0;27,57;61,2;77,9
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;78,45487095;1,976183473;17,38186753;4,149266605;19,43610763;121,4806679;0,754405034;6100,82;0,0167;72,5;Good;3;0;28,05;76,4;73,1
M003;Conveyor;L3;Shift_1_Pagi;OP003;Gear;10;0;0;75,11227607;1,909860215;18,80964682;5,01264879;20,39177681;117,0592344;0,802723833;15200,65;0,3006;92,98;Good;0;40;26,46;64,4;75,8
M003;Conveyor;L3;Shift_1_Pagi;OP003;Gear;10;0;0;77,35304413;1,698319587;17,92980707;5,108673434;21,18761791;127,2539973;0,708496079;15200,67;0,3173;92,1;Good;2;0;27,23;59,7;72,5
M002;Drill;L2;Shift_1_Pagi;OP003;Housing;10;0;0;72,12806393;2,108049255;16,29213418;5,636318297;19,14214573;114,4142912;0,791414568;8300,65;0,2171;31,66;Critical;0;0;27,02;76,6;89,7
M004;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;70,68439267;1,838706273;20,58092148;5,048253904;19,03833252;121,3081263;0,801714634;6100,83;0,0334;74,64;Good;0;40;26,98;61,3;91,2
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;77,80137129;2,196621149;18,11039849;5,417610052;22,48830454;121,2305885;0,848252221;12500,65;0,4676;70,71;Good;0;0;25,99;61,1;88,8
M003;CNC;L3;Shift_1_Pagi;OP003;Gear;10;0;0;76,47896424;;22,09741652;5,233534833;21,47688934;119,728727;0,798141443;15200,68;0,334;94,93;Good;0;0;25,14;62,2;87,7
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;72,64561435;2,515712184;14,74901546;4,825900721;21,18600848;113,5154369;0,807006893;6100,85;0,0501;71,93;Good;0;0;26,49;65,8;92,8
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;72,74481311;1,731100202;16,88644245;4,436415701;21,18091444;124,3540878;0,711400386;6100,87;0,0668;74,44;Good;3;0;26,41;69,7;75,3
M002;Conveyor;L2;Shift_1_Pagi;OP003;Housing;10;0;0;78,73214006;2,065790701;18,06527767;5,110000919;20,68936323;123,7175534;0,803849024;8300,67;0,2338;29,15;Critical;0;40;25,89;51,8;77,5
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;10;0;0;71,78963337;2,237557793;20,2747622;4,403159193;23,02666372;116,6221574;0,884781268;15200,7;0,3507;96;Good;0;44;28,28;69,6;85,2
M003;Conveyor;L3;Shift_1_Pagi;OP003;Gear;10;0;0;80,28792126;1,828807871;18,79893875;5,518082829;20,06586245;123,537436;0,762315185;15200,72;0,3674;94,17;Good;3;0;25,24;62,2;75,2
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;10;0;0;72,66007354;2,255740593;18,62094551;4,935175159;20,86589355;121,8745384;0,825997096;12500,67;0,4843;76,23;Good;3;0;26,74;62,9;77
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;10;0;0;77,27914487;1,631244921;15,74547241;5,478070965;17,82363061;113,5969393;0,672494429;15200,73;0,3841;92,67;Good;0;0;28,75;73,6;97,8
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;74,38014701;2,43563531;15,68611721;4,807914226;18,76255897;115,7303554;0,847500914;12500,68;0,501;72,65;Good;0;0;28,36;66,1;91,4
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;11;0;0;77,17759808;2,004244779;18,64500932;5,107540315;18,1987715;125,6914072;0,821627074;15200,75;0,4008;92,52;Good;0;0;28,82;67,2;92,4
M002;CNC;L2;Shift_1_Pagi;OP003;Housing;11;0;0;73,73772713;1,821076578;15,27178801;5,083739543;21,91109538;121,5470809;0,699495344;8300,68;0,2505;33,65;Critical;0;0;26,11;64,8;82,9
M003;CNC;L3;Shift_1_Pagi;OP003;Gear;11;0;0;85,03579698;6,427638405;26,80629424;4,981982353;16,17118977;117,1784853;1;15200,77;0;97,1;Good;0;0;28,18;68,8;86,1
M001;CNC;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;75,49689335;2,242675781;19,00183466;4,826936195;19,39653497;115,7076205;0,833873773;12500,7;0,5177;72,15;Good;0;0;25,41;73,1;79,8
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;72,36960681;1,824663412;16,03535146;5,156982407;15,5094401;117,423031;0,727339238;12500,72;0,5344;74,56;Good;0;0;26,59;52,6;87,5
M002;Conveyor;L2;Shift_1_Pagi;OP003;Housing;11;0;0;77,60067556;1,775192693;21,21071192;4,629534695;18,75306816;117,7776024;0,820739999;8300,7;0,2672;33;Critical;3;0;26,73;70,4;78,4
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;11;0;0;73,84059517;1,933539021;20,44787269;4,516225868;19,26357658;115,7701848;0,842966038;15200,78;0,0167;95,17;Good;0;0;26,14;72,7;89,6
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;11;0;0;74,69646947;1,646911366;14,85716;5,497130757;22,07730664;111,2911794;0,654714194;15200,8;0,0334;95,01;Good;0;0;26,46;67,5;88,1
M002;Conveyor;L2;Shift_1_Pagi;OP003;Housing;11;0;0;72,40125444;2,546163172;16,13525751;5,290867196;20,59494191;125,7000664;0,875128599;8300,72;0,2839;29,55;Critical;1;0;26,26;61,6;76,3
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;11;0;0;67,69933493;1,830081623;13,42844551;5,026356643;18,75028772;124,8531684;0,675829581;15200,82;0,0501;92,38;Good;0;0;25,53;59,2;96,6
M003;CNC;L3;Shift_1_Pagi;OP003;Gear;11;0;0;74,81528597;2,249485036;16,43481727;5,666056953;21,59894558;113,6337227;0,808064393;15200,83;0,0668;97,21;Good;0;0;28,28;76,8;83,1
M001;Welder;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;82,62824887;2,062841025;19,53277695;4,892893793;20,02674838;120,6815565;0,842405622;12500,73;0,5511;76;Good;0;0;26,73;60,5;93,3
M003;CNC;L3;Shift_1_Pagi;OP003;Gear;11;0;0;77,74624881;1,704639785;;5,529081288;20,05635029;115,488809;0,690657687;15200,85;0,0835;95,62;Good;1;0;27,3;72,6;79,1
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;11;0;0;75,33668816;1,998213587;18,92159449;5,070229634;18,19599274;118,6921639;0,810034745;15200,87;0,1002;93,85;Good;0;0;27,25;67;87,3
M002;CNC;L2;Shift_1_Pagi;OP003;Housing;11;0;0;74,60783016;2,235200834;14,95533136;4,5900997;18,51497943;118,2761671;0,793819342;8300,73;0,3006;30,19;Critical;0;0;27,08;75,2;79,6
M002;Drill;L2;Shift_1_Pagi;OP003;Housing;11;0;0;75,46593367;1,943521599;19,59595051;5,739216077;18,76235405;117,8608289;0,788721205;8300,75;0,3173;32,45;Critical;0;39;27,14;63,4;89,9
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;77,04192668;2,357933884;16,88978154;5,396284339;20,06969191;130,0147354;0,846584542;6100,88;0,0835;75,95;Good;1;0;26,54;57;99,6
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;77,50570214;6,119177112;28,57605651;4,951591588;20,11682859;117,7983716;1;12500,75;0;75,91;Good;0;50;29,13;65;97,7
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;11;0;0;78,74760111;2,275674456;17,814251;5,290868504;22,316139;115,9586809;0,852275107;15200,88;0,1169;96,49;Good;0;42;28,14;57,6;89,6
M003;Conveyor;L3;Shift_1_Pagi;OP003;Gear;11;0;0;77,55281332;1,862102968;15,45690296;4,838518626;20,57758275;116,1870929;0,7164192;15200,9;0,1336;95,66;Good;3;0;27,03;78,4;73,1
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;77,5632599;1,676047266;15,69383134;5,331659614;15,93865146;125,2188848;0,695394793;6100,9;0,1002;71,06;Good;1;34;26,33;68,1;75,1
M003;Conveyor;L3;Shift_1_Pagi;OP003;Gear;11;0;0;76,72616329;1,815923718;19,93558894;4,043568574;20,39396298;111,7394883;0,797493293;15200,92;0,1503;92,77;Good;2;0;26,82;68,9;70,7
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;75,47161939;2,058872282;18,79798432;4,592079467;17,82497547;116,1868854;0,808249672;12500,77;0,0167;75,98;Good;0;0;27,63;68,9;88,1
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;77,43338647;2,163736014;20,10009808;5,391703898;18,55104361;127,2341142;0,835293791;6100,92;0,1169;74,19;Good;0;41;29,25;61,5;76,4
M001;CNC;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;;1,348528579;18,64931647;4,900137785;18,78174579;121,2199309;0,68233789;12500,78;0,0334;70,64;Good;0;34;24,94;64,3;86,2
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;74,35674733;1,99756604;18,28598127;5,083016918;19,00499251;120,95961;0,785656082;6100,93;0,1336;71,16;Good;0;0;27,99;65,6;100,5
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;73,70009749;2,047426768;14,54797876;4,461285735;17,93727591;130,6607323;0,733976634;6100,95;0,1503;74,53;Good;1;0;28,69;74,7;91,4
M002;CNC;L2;Shift_1_Pagi;OP003;Housing;11;0;0;75,72850504;1,916736723;17,45926661;5,739146798;20,30522301;121,2317398;0,737786001;8300,77;0,334;28,12;Critical;0;36;24,77;59,2;81,7
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;80,07202995;2,387382152;17,94523136;5,476211857;17,88379657;116,4590692;0,880929489;12500,8;0,0501;71,54;Good;0;44;26,73;61,4;87,7
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;11;0;0;71,70968162;2,126534022;21,9062144;4,919725913;20,53500141;118,5896147;0,885213982;15200,93;0,167;95,09;Good;0;0;25,4;63,2;85,9
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;11;0;0;71,0264604;2,393057572;19,37391326;4,838121657;23,35545662;114,3228385;0,912074366;15200,95;0,1837;95,95;Good;0;0;27,65;61,6;95,3
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;75,92535206;1,935211844;21,07212236;5,411841745;18,00596141;126,2796852;0,843835688;12500,82;0,0668;74,49;Good;2;0;26,46;57,7;74,8
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;11;0;0;75,58576599;2,281243248;19,19507541;5,79298818;19,57323454;122,8728086;0,846223271;15200,97;0,2004;93,14;Good;1;0;26,8;51,5;89,8
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;11;0;0;75,95516123;2,490519918;16,57739355;5,381504102;16,21481396;125,6220707;0,858611685;15200,98;0,2171;96,06;Good;0;42;26,38;55,9;92,1
M001;CNC;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;76,16902917;2,393508035;18,23424843;5,868721067;19,54859706;126,0649196;0,888883298;12500,83;0,0835;72;Good;0;0;28,08;70,5;82,4
M004;CNC;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;74,76959616;1,672357522;18,47244729;4,631059468;20,96407573;117,9289461;0,743918978;6100,97;0,167;72,5;Good;0;37;27,34;65;80,5
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;79,91082659;1,923897177;16,12168886;4,672245268;21,08095885;115,2762357;0,728112233;12500,85;0,1002;75,05;Good;0;36;27,35;69,2;71,9
M004;Drill;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;70,64055769;1,896450588;17,23122525;4,524423553;20,1160456;119,7414344;0,771667842;6100,98;0,1837;74,44;Good;0;0;27,24;62,1;94,1
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;11;0;0;72,95981189;2,146776361;17,58846601;5,17670426;21,33389514;115,6361946;0,794553401;15201;0,2338;96,88;Good;1;0;27,86;64,5;90,7
M003;CNC;L3;Shift_1_Pagi;OP003;Gear;11;0;0;75,13757204;2,205906067;21,21123967;5,07024142;23,8190818;120,8247844;0,884161392;15201,02;0,2505;95,73;Good;0;0;26,61;73,1;83,2
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;11;0;0;70,51980323;1,748332198;13,83851895;4,939219551;22,56845703;125,6604844;0,663922527;15201,03;0,2672;95,19;Good;0;0;29,55;72,8;87,5
M002;Welder;L2;Shift_1_Pagi;OP003;Housing;11;0;0;74,9238398;2,020351554;20,41163684;5,323703451;19,21621861;119,1593018;0,823948276;8300,78;0,3507;28,65;Critical;0;0;25,15;69,7;99,8
M004;CNC;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;80,43784685;1,3940218;16,12640953;5,492931442;17,82334402;120,7499754;0,627101274;6101;0,2004;72,74;Good;0;0;24,41;66;81,5
M002;Conveyor;L2;Shift_1_Pagi;OP003;Housing;11;0;0;75,51812917;2,432583502;15,25584163;4,389735036;19,39077288;119,5307719;0,828072992;8300,8;0,3674;29,67;Critical;3;0;24,29;67,6;69,9
M002;CNC;L2;Shift_1_Pagi;OP003;Housing;11;0;0;76,14960577;1,846287728;20,35988426;4,761211189;18,57952585;124,0136379;0,808653619;8300,82;0,3841;29,54;Critical;0;0;23,88;66,9;82,8
M001;Drill;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;71,6790421;2,016759182;19,46379614;5,328057438;20,67702132;116,661088;0,800396255;12500,87;0,1169;76,4;Good;0;0;28,01;64,2;84,3
M002;Conveyor;L2;Shift_1_Pagi;OP003;Housing;11;0;0;73,61248552;1,907105086;20,5090374;4,812904526;18,22820969;109,0177687;0,823084781;8300,83;0,4008;30,43;Critical;2;0;27,83;63;75,8
M001;CNC;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;74,33801395;2,343808273;19,6014039;4,680717569;19,89076635;122,3543443;0,889425259;12500,88;0,1336;75,92;Good;0;44;28,81;70,6;86
M001;Welder;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;74,51249115;1,148748068;22,11969;5,407414971;21,25702108;124,9391721;0,700035655;12500,9;0,1503;74,35;Good;0;0;25,42;58,5;90
M002;Welder;L2;Shift_1_Pagi;OP003;Housing;11;0;0;79,31260117;1,995016897;19,11744767;4,484199972;19,84895619;122,2318712;0,822654692;8300,85;0,4175;32,84;Critical;0;0;28,12;72,4;92,3
M004;CNC;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;77,14277631;1,968254373;17,68704525;4,879368077;18,58052927;116,7988475;0,756586581;6101,02;0,2171;73,55;Good;0;37;27,09;63,6;84,6
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;72,13736261;1,863909084;18,68585275;5,13145761;21,76222109;114,3249395;0,784077171;6101,03;0,2338;73,99;Good;0;39;27,25;58,4;93,5
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;76,21328416;2,517867964;20,48693826;4,770472034;17,18152858;122,4724877;0,951358659;6101,05;0,2505;73,48;Good;0;47;27,94;62,3;96,2
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;76,97046842;1,733801162;16,44124935;5,313262262;19,50830742;120,7073948;0,711717491;6101,07;0,2672;71,69;Good;0;0;25,87;60,6;96,3
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;78,89828363;2,231538853;16,69622283;4,77244921;19,93750996;119,3710369;0,805530643;6101,08;0,2839;74,86;Good;2;0;30,88;62,1;77,7
M002;Welder;L2;Shift_1_Pagi;OP003;Housing;11;0;0;80,22149193;2,106875837;17,38207997;5,563447797;20,02386299;129,1123167;0,788793704;8300,87;0,4342;29,75;Critical;0;0;29;62;93,1
M002;Welder;L2;Shift_1_Pagi;OP003;Housing;11;0;0;72,43662064;2,378455776;13,7908344;4,949701481;20,27074408;115,2659995;0,771241701;8300,88;0,4509;28,21;Critical;0;0;26,2;61,8;87,3
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;11;0;0;73,05136403;1,799843275;18,27615682;5,268508055;20,91565973;128,8751851;0,762182227;15201,05;0,2839;95,65;Good;0;0;25,36;63,5;96,2
M004;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;11;0;0;71,71323633;1,78010933;14,22774259;5,298409581;19,94688884;120,1589195;0,665471553;6101,1;0,3006;71,58;Good;3;0;26,87;64,7;70,3
M002;CNC;L2;Shift_1_Pagi;OP003;Housing;12;0;0;74,78594368;2,328820972;18,10611863;4,748983999;19,44791258;110,8221476;0,844808253;8300,9;0,4676;33,7;Critical;0;0;27,27;68,8;84,8
M003;Drill;L3;Shift_1_Pagi;OP003;Gear;12;0;0;76,88911172;2,127596392;19,73057951;4,178605381;19,38861598;119,1039867;0,851404353;15201,07;0,3006;97,5;Good;0;0;28,6;63,8;87,9
M004;Welder;L1;Shift_1_Pagi;OP003;Shaft;12;0;0;78,4540735;1,536518796;17,04624708;5,144302302;19,0827263;124,7974804;0,690079264;6101,12;0,3173;76;Good;1;0;25,25;66,6;94,1
M001;CNC;L1;Shift_1_Pagi;OP003;Shaft;12;0;0;75,26625022;1,838208496;21,35423174;5,028915339;21,18131499;118,1747248;0,797801771;12500,92;0,167;72,78;Good;0;0;27,43;65;84,1
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;12;0;0;74,53659407;2,115914796;15,0789982;5,222330411;19,03020728;112,6261073;0,773369771;15201,08;0,3173;91,86;Good;1;0;24,71;67,7;89,8
M002;Conveyor;L2;Shift_1_Pagi;OP003;Housing;12;0;0;75,95344396;2,251329266;20,38252136;4,909389011;21,27015666;119,1774273;0,862748878;8300,92;0,4843;33,62;Critical;0;43;27,65;65,2;74,4
M001;CNC;L1;Shift_1_Pagi;OP003;Shaft;12;0;0;72,99477463;1,796230804;19,35027411;4,82782892;20,02849862;115,7141381;0,771838549;12500,93;0,1837;73,12;Good;0;38;26,84;61,8;83,3
M001;Conveyor;L1;Shift_1_Pagi;OP003;Shaft;12;0;0;81,77085285;1,125723203;14,5679335;5,803389204;19,21811779;122,459072;0,544513788;12500,95;0,2004;76,35;Good;3;0;29,91;60,4;75,8
M001;Welder;L1;Shift_1_Pagi;OP003;Shaft;12;0;0;70,68128695;2,156966956;23,4215886;4,411058375;20,92761082;123,8669991;0,906735698;12500,97;0,2171;76,33;Good;0;45;24,68;66,1;93,5
M003;Welder;L3;Shift_1_Pagi;OP003;Gear;12;0;0;76,06052511;1,633903793;17,87250943;5,293580191;18,90881911;114,718648;0,730010635;15201,1;0,334;96,88;Good;0;0;29,06;71,4;93,6
